ID,url,nama toko,deskripsi,Penjual,Harga,Luas Tanah,Luas Bangunan,alamat,kota
759,https://www.google.com/maps/place/Warung+Asep+Potlot/data=!4m7!3m6!1s0x2e69f514bef4d075:0x87d14d5c2f80ce69!8m2!3d-6.1551901!4d106.8839442!16s%2Fg%2F11gfj6fqth!19sChIJddD0vhT1aS4Rac6AL1xN0Yc?authuser=0&hl=en&rclk=1,Warung Asep Potlot,asdas,budi,9949437,87,68,"Jl. Pulo Besar I No.1-69, RT.3/RW.11",Jakarta Utara
760,https://www.google.com/maps/place/Arumono+Coffee/data=!4m7!3m6!1s0x2e69f5ab4cce3b95:0xe5948b3a34f36e2d!8m2!3d-6.1583137!4d106.8949172!16s%2Fg%2F11h_cw3227!19sChIJlTvOTKv1aS4RLW7zNDqLlOU?authuser=0&hl=en&rclk=1,Arumono Coffee,asdas,budi,3396488,37,47,"Ruko Florencia, Jl. Boulevard Bukit Gading Raya",Jakarta Utara
761,https://www.google.com/maps/place/Warteg+Pak+Ade/data=!4m7!3m6!1s0x2e698ab0926e18b7:0xd4fb66b8a0659dd0!8m2!3d-6.1471535!4d106.9238415!16s%2Fg%2F11c20ps1tb!19sChIJtxhukrCKaS4R0J1loLhm-9Q?authuser=0&hl=en&rclk=1,Warteg Pak Ade,asdas,budi,780596,77,96,"VW3F+4GP, Jalan Tipar Cakung, Sukaraja,Cilincing, RT.8/RW.1",Jakarta Utara
762,https://www.google.com/maps/place/Warung+mba+ER%22/data=!4m7!3m6!1s0x2e69f5d62e17e9bd:0x69c410770aed7507!8m2!3d-6.1585596!4d106.885943!16s%2Fg%2F11hj_4ynj6!19sChIJvekXLtb1aS4RB3XtCncQxGk?authuser=0&hl=en&rclk=1,"Warung mba ER""",asdas,budi,252716,51,189,"Jl. Tabah Raya No.20, RT.2/RW.9",Jakarta Utara
763,https://www.google.com/maps/place/Warung+makan%28WARTEG+IDOLA%29/data=!4m7!3m6!1s0x2e6a210ce11bc003:0x24a7473135af4b0e!8m2!3d-6.1136646!4d106.9278127!16s%2Fg%2F11f6y6mpyr!19sChIJA8Ab4Qwhai4RDkuvNTFHpyQ?authuser=0&hl=en&rclk=1,Warung makan(WARTEG IDOLA),asdas,budi,9676970,12,133,"Jl. Kebantenan IV No.5, RW.2",Jakarta Utara
764,https://www.google.com/maps/place/Warteg+Pujarasa+71/data=!4m7!3m6!1s0x2e6a1fe4a122e2c3:0x60071af37f0dc975!8m2!3d-6.1278042!4d106.899157!16s%2Fg%2F11b5qth72c!19sChIJw-IioeQfai4RdckNf_MaB2A?authuser=0&hl=en&rclk=1,Warteg Pujarasa 71,asdas,budi,4029360,74,50,"Jl. Alur Laut No.7, RT.6/RW.3",Jakarta Utara
765,https://www.google.com/maps/place/Warung+Siomay/data=!4m7!3m6!1s0x2e69f56a012efafd:0xdea63edd1079810e!8m2!3d-6.1644963!4d106.902366!16s%2Fg%2F11rspwfhg_!19sChIJ_fouAWr1aS4RDoF5EN0-pt4?authuser=0&hl=en&rclk=1,Warung Siomay,asdas,budi,1120830,66,39,Jl. Boulevard Raya Blok WA 2 No.33,Jakarta Utara
766,https://www.google.com/maps/place/Warteg+Yayuk/data=!4m7!3m6!1s0x2e6a200691d3bf11:0x9f928b875c3376d6!8m2!3d-6.1282239!4d106.9203322!16s%2Fg%2F11f3m9pnfr!19sChIJEb_TkQYgai4R1nYzXIeLkp8?authuser=0&hl=en&rclk=1,Warteg Yayuk,asdas,budi,5880689,11,85,"Jl. H. Suit No.2, RW.1",Jakarta Utara
767,https://www.google.com/maps/place/WARUNG+JAKARTA/data=!4m7!3m6!1s0x2e6a1da50f693fcb:0x6e2ad2cf177f75a6!8m2!3d-6.1084519!4d106.7798014!16s%2Fg%2F11f15mm8dt!19sChIJyz9pD6Udai4RpnV_F8_SKm4?authuser=0&hl=en&rclk=1,WARUNG JAKARTA,asdas,budi,8397996,69,175,"Apartemen GREEN BAY Tower B LGM 35 - Baywalkmal RT.20/RW.2, Kota Jkt Utara, RT.20/RW.2",Jakarta Utara
768,https://www.google.com/maps/place/Warung+Pendowo+5/data=!4m7!3m6!1s0x2e69f53faa65200b:0xdfea1950fb28f97d!8m2!3d-6.1562822!4d106.8916259!16s%2Fg%2F11f1n7ylsc!19sChIJCyBlqj_1aS4Rffko-1AZ6t8?authuser=0&hl=en&rclk=1,Warung Pendowo 5,asdas,budi,9025581,90,37,"Jl. Pulau Putri, RT.2/RW.9",Jakarta Utara
769,https://www.google.com/maps/place/Wahyoo+Warung+Ibu+Hj.+Siti/data=!4m7!3m6!1s0x2e6a2008ea801bed:0x1350431946c37a2!8m2!3d-6.1284297!4d106.9258503!16s%2Fg%2F1q6jb2qwd!19sChIJ7RuA6gggai4RojdslDEENQE?authuser=0&hl=en&rclk=1,Wahyoo Warung Ibu Hj. Siti,asdas,budi,9847080,76,115,"Jl. Sungai Brantas No.14 1, RT.14/RW.1",Jakarta Utara
770,https://www.google.com/maps/place/Warteg+Aja+Klalen/data=!4m7!3m6!1s0x2e698aa8e5dd0e0d:0x3ccbd6b89cacf9fa!8m2!3d-6.1358719!4d106.9218685!16s%2Fg%2F1q6j0j9v4!19sChIJDQ7d5aiKaS4R-vmsnLjWyzw?authuser=0&hl=en&rclk=1,Warteg Aja Klalen,asdas,budi,5375554,82,184,"Jl. Tipar Cakung No.6, RT.6/RW.4",Jakarta Utara
771,https://www.google.com/maps/place/Warung+Nasi+Ela/data=!4m7!3m6!1s0x2e6a1fc78510420f:0x58951f7e8572ba0d!8m2!3d-6.1139766!4d106.8792333!16s%2Fg%2F11g70jzlml!19sChIJD0IQhccfai4RDbpyhX4flVg?authuser=0&hl=en&rclk=1,Warung Nasi Ela,asdas,budi,7328802,50,195,"Jl. Teri No.3, RT.2/RW.8",Jakarta Utara
772,https://www.google.com/maps/place/Waroeng+Utih/data=!4m7!3m6!1s0x2e6a200613df71a3:0xcb094100571520b!8m2!3d-6.1281631!4d106.9228599!16s%2Fg%2F11fy99cy37!19sChIJo3HfEwYgai4RC1JxBRCUsAw?authuser=0&hl=en&rclk=1,Waroeng Utih,asdas,budi,8343495,83,118,"Jl. Semper Barat 11 No.965-966, RT.12/RW.1",Jakarta Utara
773,https://www.google.com/maps/place/Warung+Nasi+Ibu+Awa/data=!4m7!3m6!1s0x2e69f56563a58ea3:0xc5c8003d792d05e5!8m2!3d-6.1437867!4d106.8786712!16s%2Fg%2F11hbpw_0qv!19sChIJo46lY2X1aS4R5QUteT0AyMU?authuser=0&hl=en&rclk=1,Warung Nasi Ibu Awa,asdas,budi,7938424,41,151,"Jl.Agung Timur 8 blok O4 no.7 sunter agung Podomoro jakarta utara di belakang wisma udaya, RT.10/RW.11",Jakarta Utara
774,https://www.google.com/maps/place/MARTABAK+AYUNG+KANTIN+KODAMAR+TENDA+HIJAU/data=!4m7!3m6!1s0x2e69f55ad72d4355:0x4cd62bb23951224e!8m2!3d-6.1562965!4d106.8915576!16s%2Fg%2F11gwsxz97f!19sChIJVUMt11r1aS4RTiJRObIr1kw?authuser=0&hl=en&rclk=1,MARTABAK AYUNG KANTIN KODAMAR TENDA HIJAU,asdas,budi,1709962,56,29,"2, RT.9/RW.9",Jakarta Utara
775,https://www.google.com/maps/place/Waroeng+Ndeso+AKI/data=!4m7!3m6!1s0x2e69f54112124029:0x6ae770d1c2fc5a8e!8m2!3d-6.1496042!4d106.8916444!16s%2Fg%2F11f0_9nwb6!19sChIJKUASEkH1aS4Rjlr8wtFw52o?authuser=0&hl=en&rclk=1,Waroeng Ndeso AKI,asdas,budi,2320534,49,158,"MOI Ruko French Walk Blok F No. 16, Jl. Boulevard Bar. Raya No.1, RT.18/RW.8",Jakarta Utara
776,https://www.google.com/maps/place/WARUNG+AGAN/data=!4m7!3m6!1s0x2e6a1fc049632edf:0x6b159392aa7d277e!8m2!3d-6.1154745!4d106.8862357!16s%2Fg%2F11cs5ydsbv!19sChIJ3y5jScAfai4Rfid9qpKTFWs?authuser=0&hl=en&rclk=1,WARUNG AGAN,asdas,budi,9544400,18,128,"Jl. Bugis Raya No.147, RT.5/RW.1",Jakarta Utara
777,https://www.google.com/maps/place/NUAGE/data=!4m7!3m6!1s0x2e69f5c268675515:0x8860b9e82396324e!8m2!3d-6.1533494!4d106.8924944!16s%2Fg%2F11f5vcb8ml!19sChIJFVVnaML1aS4RTjKWI-i5YIg?authuser=0&hl=en&rclk=1,NUAGE,asdas,budi,7133246,69,24,"Jl. Boulevard Bar. Raya No.25, RT.2/RW.9",Jakarta Utara
778,https://www.google.com/maps/place/Martabak+Bandung+97/data=!4m7!3m6!1s0x2e69f579e56ed5d3:0x67a23ed70f647df1!8m2!3d-6.1556994!4d106.8952518!16s%2Fg%2F11ftwnwjgb!19sChIJ09Vu5Xn1aS4R8X1kD9c-omc?authuser=0&hl=en&rclk=1,Martabak Bandung 97,asdas,budi,5866521,52,144,"RVVW+P4C, RT.15/RW.3",Jakarta Utara
779,https://www.google.com/maps/place/WARTEG+BAROKAH/data=!4m7!3m6!1s0x2e6a21ac2fd918b3:0xcb66b755e07675c9!8m2!3d-6.1194987!4d106.9129428!16s%2Fg%2F11fw9grr04!19sChIJsxjZL6whai4RyXV24FW3Zss?authuser=0&hl=en&rclk=1,WARTEG BAROKAH,asdas,budi,9006082,10,149,"Jl. Lontar Luar No.48-6, RT.3/RW.4",Jakarta Utara
780,https://www.google.com/maps/place/Warteg+Kharisma+Bahari/data=!4m7!3m6!1s0x2e69f538da570831:0x1410202306f0ab9a!8m2!3d-6.1557834!4d106.8953988!16s%2Fg%2F11rbf2hybm!19sChIJMQhX2jj1aS4RmqvwBiMgEBQ?authuser=0&hl=en&rclk=1,Warteg Kharisma Bahari,asdas,budi,6343602,16,84,"RVVW+M5J, Jl. Boulevard Bukit Gading Raya, RT.15/RW.3",Jakarta Utara
781,https://www.google.com/maps/place/Warung+Nasi+Ibu+mugi/data=!4m7!3m6!1s0x2e69f5403a502691:0x2435e3b200805021!8m2!3d-6.1520906!4d106.8896257!16s%2Fg%2F11c5gwxsmc!19sChIJkSZQOkD1aS4RIVCAALLjNSQ?authuser=0&hl=en&rclk=1,Warung Nasi Ibu mugi,asdas,budi,5340241,94,97,"RVXQ+5V6, Jalan Boulevard Barat Raya Belakang Ruko Inkopal, Kelapa Gading, RT.2/RW.9",Jakarta Utara
782,https://www.google.com/maps/place/Warung+Mie+Ayam+Jakarta+Utara/data=!4m7!3m6!1s0x2e6a1f9d63d823b7:0xe29a9a507b80fcd5!8m2!3d-6.1285097!4d106.8797192!16s%2Fg%2F11fq4_0d7d!19sChIJtyPYY50fai4R1fyAe1CamuI?authuser=0&hl=en&rclk=1,Warung Mie Ayam Jakarta Utara,asdas,budi,599307,60,32,"Jl. Papanggo IC No.49, RT.15/RW.3",Jakarta Utara
783,https://www.google.com/maps/place/Warung+Bebek+Madura+Kodamar/data=!4m7!3m6!1s0x2e69f51c89e1f0a5:0x8163fb174b00eb4!8m2!3d-6.1562512!4d106.8916085!16s%2Fg%2F11fft82ccd!19sChIJpfDhiRz1aS4RtA6wdLE_Fgg?authuser=0&hl=en&rclk=1,Warung Bebek Madura Kodamar,asdas,budi,513417,78,187,"Jl. Pulau Putri, RT.2/RW.9",Jakarta Utara
784,https://www.google.com/maps/place/Wajan+Bunda+%28%22Waroeng+Jajan%22+Bunda%29/data=!4m7!3m6!1s0x2e69f5795738b587:0x83c9e208cf66d0d!8m2!3d-6.15767!4d106.8850591!16s%2Fg%2F11lhyblt8d!19sChIJh7U4V3n1aS4RDW32jCCePAg?authuser=0&hl=en&rclk=1,"Wajan Bunda (""Waroeng Jajan"" Bunda)",asdas,budi,4896880,33,193,"Jl. Inspeksi Kali Sunter No.38, RT.8/RW.4",Jakarta Utara
785,https://www.google.com/maps/place/Warteg+Barokah+Najieb/data=!4m7!3m6!1s0x2e6a2000ae3e3ac9:0x3e07013d020e61d5!8m2!3d-6.1315457!4d106.9181878!16s%2Fg%2F1hm46xqfd!19sChIJyTo-rgAgai4R1WEOAj0BBz4?authuser=0&hl=en&rclk=1,Warteg Barokah Najieb,asdas,budi,7985657,88,37,"Jalan Logistik Rt.04/04 # 54 Tugu Selatan Koja, RT.5/RW.4",Jakarta Utara
786,https://www.google.com/maps/place/Warung+Alrezkia/data=!4m7!3m6!1s0x2e69f50b1152565d:0x4176cbf3a5cdd91d!8m2!3d-6.1568414!4d106.8685918!16s%2Fg%2F11c319fvlx!19sChIJXVZSEQv1aS4RHdnNpfPLdkE?authuser=0&hl=en&rclk=1,Warung Alrezkia,asdas,budi,543989,69,31,"Jl. H. Mawar No.38, RT.9/RW.7",Jakarta Utara
787,https://www.google.com/maps/place/warung+ABEK78/data=!4m7!3m6!1s0x2e6a1fc59c09a853:0xb703cbe22d6db1ef!8m2!3d-6.1208196!4d106.8778881!16s%2Fg%2F11gg712fzw!19sChIJU6gJnMUfai4R77FtLeLLA7c?authuser=0&hl=en&rclk=1,warung ABEK78,asdas,budi,2440629,70,56,"Jl. Warakas Gg. 8 No.40 RT.12, RT.11/RW.5",Jakarta Utara
788,https://www.google.com/maps/place/WARTEG+BERKAH+SEDERHANA/data=!4m7!3m6!1s0x2e69f5bcea9e9aa1:0x10538767b3ad250e!8m2!3d-6.1520211!4d106.8884267!16s%2Fg%2F11llrdhlt6!19sChIJoZqe6rz1aS4RDiWts2eHUxA?authuser=0&hl=en&rclk=1,WARTEG BERKAH SEDERHANA,asdas,budi,8921637,41,137,"Jl. Yos Sudarso No.8-10, RT.9/RW.4",Jakarta Utara
789,https://www.google.com/maps/place/Ayam+Penyet+Wahyu/data=!4m7!3m6!1s0x2e69f585d332f2c5:0xe0b2de47ffa6139b!8m2!3d-6.1537205!4d106.8623586!16s%2Fg%2F11h6nsz6tv!19sChIJxfIy04X1aS4RmxOm_0fesuA?authuser=0&hl=en&rclk=1,Ayam Penyet Wahyu,asdas,budi,7755924,81,79,"Jl. Sunter Jaya II A No.34, RT.6/RW.2",Jakarta Utara
790,https://www.google.com/maps/place/Warung+Tegal/data=!4m7!3m6!1s0x2e6a2018f9836f83:0x32869ea109ed9c87!8m2!3d-6.1148147!4d106.9212251!16s%2Fg%2F11g8p62wgd!19sChIJg2-D-Rggai4Rh5ztCaGehjI?authuser=0&hl=en&rclk=1,Warung Tegal,asdas,budi,4231880,54,104,"Jl. Camar 3/5 No.36, RT.2/RW.10",Jakarta Utara
791,https://www.google.com/maps/place/Warung+Mak+Reti/data=!4m7!3m6!1s0x2e6a1fe4987d9655:0x60553a146cb8b226!8m2!3d-6.1276195!4d106.8989922!16s%2Fg%2F11hcwl33f7!19sChIJVZZ9mOQfai4RJrK4bBQ6VWA?authuser=0&hl=en&rclk=1,Warung Mak Reti,asdas,budi,1703227,60,38,"Jl. Alur Laut No.rt 01, RT.6/RW.3",Jakarta Utara
792,https://www.google.com/maps/place/Bakso+kosan/data=!4m7!3m6!1s0x2e69f5a6c0962d15:0x1d8cde7d5aca3744!8m2!3d-6.1529306!4d106.8879409!16s%2Fg%2F11q2y065_6!19sChIJFS2WwKb1aS4RRDfKWn3ejB0?authuser=0&hl=en&rclk=1,Bakso kosan,asdas,budi,8699707,81,75,"Jl. Inspeksi Kali Sunter No.10, RT.10/RW.4",Jakarta Utara
793,https://www.google.com/maps/place/Sari+Bundo+Rumah+Makan/data=!4m7!3m6!1s0x2e69f541019c84c3:0x789010fa2d9f95e3!8m2!3d-6.1511366!4d106.8919086!16s%2Fg%2F1tqvxhb4!19sChIJw4ScAUH1aS4R45WfLfoQkHg?authuser=0&hl=en&rclk=1,Sari Bundo Rumah Makan,asdas,budi,2166841,77,57,"RVXR+GQV, Jl. Boulevard Bar. Raya, RT.18/RW.8",Jakarta Utara
794,https://www.google.com/maps/place/Warung+Barokah/data=!4m7!3m6!1s0x2e6a1fe53dee72a5:0xadcf5c752248fe3b!8m2!3d-6.1246486!4d106.8990239!16s%2Fg%2F11f30rw8n7!19sChIJpXLuPeUfai4RO_5IInVcz60?authuser=0&hl=en&rclk=1,Warung Barokah,asdas,budi,4138947,20,84,"Jl. Alur Laut No.504, RT.6/RW.7",Jakarta Utara
795,https://www.google.com/maps/place/Warung+Tegal+Sederhana/data=!4m7!3m6!1s0x2e6a1f1340cedc03:0x6aaea2a06f7f13bc!8m2!3d-6.1247144!4d106.9097765!16s%2Fg%2F11fpl0dgvy!19sChIJA9zOQBMfai4RvBN_b6Cirmo?authuser=0&hl=en&rclk=1,Warung Tegal Sederhana,asdas,budi,2728965,15,77,"Jl. Walang Sari No.24, RT.3/RW.12",Jakarta Utara
796,https://www.google.com/maps/place/Warung+Sederhana+Jangkung+CS/data=!4m7!3m6!1s0x2e69f54749df090d:0xdc243b6fdeb8b611!8m2!3d-6.1525519!4d106.895008!16s%2Fg%2F11cndb3smj!19sChIJDQnfSUf1aS4REba43m87JNw?authuser=0&hl=en&rclk=1,Warung Sederhana Jangkung CS,asdas,budi,9165344,67,54,"Jalan Boulevard Artha Gading No.4 Blok M, RT.4D, Kelapa Gading Barat, Kelapa Gading, RT.18/RW.8",Jakarta Utara
797,https://www.google.com/maps/place/Warung+Nasi+%22Jay%22/data=!4m7!3m6!1s0x2e69f565b1d50ca3:0x29eac7951f0b92!8m2!3d-6.1419128!4d106.8805358!16s%2Fg%2F11g0l9bfy8!19sChIJowzVsWX1aS4RkgsflcfqKQA?authuser=0&hl=en&rclk=1,"Warung Nasi ""Jay""",asdas,budi,4441995,40,157,"VV5J+66M, Jl. Agung Timur 9, RT.10/RW.11",Jakarta Utara
798,https://www.google.com/maps/place/Rumah+Makan+Wartek+Dan+Restorant/data=!4m7!3m6!1s0x2e6a1fea6afb9bcf:0xa14c5dc79f95bb0d!8m2!3d-6.1167537!4d106.8899333!16s%2Fg%2F11cmy33dlg!19sChIJz5v7auofai4RDbuVn8ddTKE?authuser=0&hl=en&rclk=1,Rumah Makan Wartek Dan Restorant,asdas,budi,853649,36,102,"Jl. Swadaya No.24, RT.8/RW.6",Jakarta Utara
799,https://www.google.com/maps/place/Warung+Mba+Ti/data=!4m7!3m6!1s0x2e6a1fce86345f5b:0xd42d8d9f40a4fc3e!8m2!3d-6.1211788!4d106.8715996!16s%2Fg%2F1q4km4wbm!19sChIJW180hs4fai4RPvykQJ-NLdQ?authuser=0&hl=en&rclk=1,Warung Mba Ti,asdas,budi,482546,45,43,"Gg. 21, Jl. Warakas I, RT.13/RW.14",Jakarta Utara
800,https://www.google.com/maps/place/bakso+iga/data=!4m7!3m6!1s0x2e69f56d7c711089:0xb38e62fd5b25c521!8m2!3d-6.1564818!4d106.8918701!16s%2Fg%2F11fm170_6g!19sChIJiRBxfG31aS4RIcUlW_1ijrM?authuser=0&hl=en&rclk=1,bakso iga,asdas,budi,6367604,70,29,"Bunaken, Jl. Pulau Raya, RT.2/RW.9",Jakarta Utara
801,https://www.google.com/maps/place/Warung+nasi+Bu+Haji+Sanah/data=!4m7!3m6!1s0x2e6a21e4a1ff49b5:0x69e66879aa7e0a92!8m2!3d-6.1105609!4d106.9148437!16s%2Fg%2F11p188z9ph!19sChIJtUn_oeQhai4Rkgp-qnlo5mk?authuser=0&hl=en&rclk=1,Warung nasi Bu Haji Sanah,asdas,budi,7443547,86,31,"Jl. Lagoa TRS Gg. IV No.4, RT.2/RW.14",Jakarta Utara
802,https://www.google.com/maps/place/Warteg+Eka/data=!4m7!3m6!1s0x2e6a1ffc3ace1a5d:0xd48d030daec0ada4!8m2!3d-6.1299419!4d106.905636!16s%2Fg%2F1hm553650!19sChIJXRrOOvwfai4RpK3Arg0DjdQ?authuser=0&hl=en&rclk=1,Warteg Eka,asdas,budi,4484230,81,190,"Jl. Plumpang Semper No.8, RW.1",Jakarta Utara
803,https://www.google.com/maps/place/Warung+karisma+jaya+sop+iga+sapi/data=!4m7!3m6!1s0x2e69f5c2f28489c1:0xf50e6197c0fb91a9!8m2!3d-6.1514536!4d106.895423!16s%2Fg%2F11hf82xnk7!19sChIJwYmE8sL1aS4RqZH7wJdhDvU?authuser=0&hl=en&rclk=1,Warung karisma jaya sop iga sapi,asdas,budi,1194643,55,106,"Blok, Jl. Boulevard Bar. Raya No.96, RT.18/RW.8",Jakarta Utara
804,https://www.google.com/maps/place/Gado-Gado+dan+Kredok+Ibu+Yanti+Warung+Nasi+Masakan+Rumahan/data=!4m7!3m6!1s0x2e6a1f37c3bfbb75:0x1108ed8474c1238d!8m2!3d-6.1156027!4d106.8887416!16s%2Fg%2F11j4qf1vgn!19sChIJdbu_wzcfai4RjSPBdITtCBE?authuser=0&hl=en&rclk=1,Gado-Gado dan Kredok Ibu Yanti Warung Nasi Masakan Rumahan,asdas,budi,4414392,68,194,"Jl. Bugis Kelurahan No.98, RT.1/RW.1",Jakarta Utara
805,https://www.google.com/maps/place/Warung+Pondok+Sate/data=!4m7!3m6!1s0x2e69f542bb92eb2b:0x686797ede7f2e835!8m2!3d-6.1588607!4d106.8940317!16s%2Fg%2F11rxv02w6r!19sChIJK-uSu0L1aS4RNejy5-2XZ2g?authuser=0&hl=en&rclk=1,Warung Pondok Sate,asdas,budi,5229082,17,45,"RVRV+FJ3, Ruko kokan Jakarta, RT.15/RW.3",Jakarta Utara
806,https://www.google.com/maps/place/Wahyoo+Warteg+Arum/data=!4m7!3m6!1s0x2e6a1ff2b452de81:0x216c4bd23c32755!8m2!3d-6.1129314!4d106.9020087!16s%2Fg%2F11gly3dprv!19sChIJgd5StPIfai4RVSfDI73EFgI?authuser=0&hl=en&rclk=1,Wahyoo Warteg Arum,asdas,budi,1813521,82,188,"Jl. Cipeucang II No.41, RT.6/RW.2",Jakarta Utara
807,https://www.google.com/maps/place/AYAM+PENYET+MAMA+RASYA/data=!4m7!3m6!1s0x2e69f5f6aa1feedb:0xf8069f3c14f3dfe0!8m2!3d-6.1557062!4d106.8936883!16s%2Fg%2F11k_p78g3_!19sChIJ2-4fqvb1aS4R4N_zFDyfBvg?authuser=0&hl=en&rclk=1,AYAM PENYET MAMA RASYA,asdas,budi,4270227,59,172,"Ruko Inkopal, RT.15/RW.3",Jakarta Utara
808,https://www.google.com/maps/place/Ayam+Penyet+PAC/data=!4m7!3m6!1s0x2e6a217d8c319d23:0xf327300092e1101e!8m2!3d-6.1050631!4d106.9220653!16s%2Fg%2F11p781smz7!19sChIJI50xjH0hai4RHhDhkgAwJ_M?authuser=0&hl=en&rclk=1,Ayam Penyet PAC,asdas,budi,2339804,84,152,"Jl. Kalibaru Barat IV No.1, RT.4/RW.12",Jakarta Utara
809,https://www.google.com/maps/place/Sisapi+Beefbowl+Kelapa+Gading/data=!4m7!3m6!1s0x2e69f5699b466bdf:0xeeb2d568aba1ea2a!8m2!3d-6.159013!4d106.8937805!16s%2Fg%2F11lrh3nrhp!19sChIJ32tGm2n1aS4RKuqhq2jVsu4?authuser=0&hl=en&rclk=1,Sisapi Beefbowl Kelapa Gading,asdas,budi,2813895,55,117,"Kokan Permata Klp. Gading, Jl. Boulevard Bukit Gading Raya No.15, RT.15/RW.3",Jakarta Utara
810,https://www.google.com/maps/place/Mukbang+Korean+Street+Food/data=!4m7!3m6!1s0x2e69f5c0d3ac7f4b:0xd6a50d8845bc76e9!8m2!3d-6.1534455!4d106.8958608!16s%2Fg%2F11ls5_11m8!19sChIJS3-s08D1aS4R6Xa8RYgNpdY?authuser=0&hl=en&rclk=1,Mukbang Korean Street Food,asdas,budi,6257953,87,89,"Lotte Mart, Jl. Boulevard Bar. Raya No.18, RT.18/RW.8",Jakarta Utara
811,https://www.google.com/maps/place/Warung+Betawi/data=!4m7!3m6!1s0x2e6a1ff94847b3d3:0x56b67e9536974dad!8m2!3d-6.1274079!4d106.9076851!16s%2Fg%2F11gf4nqcsz!19sChIJ07NHSPkfai4RrU2XNpV-tlY?authuser=0&hl=en&rclk=1,Warung Betawi,asdas,budi,4845738,17,22,"Jl. Walang Permai No.2, RT.7/RW.12",Jakarta Utara
812,https://www.google.com/maps/place/Warung+Ibu+Cayuni/data=!4m7!3m6!1s0x2e6a1fcca87f4135:0x850cddd2d0887885!8m2!3d-6.1224284!4d106.8719779!16s%2Fg%2F11f5vdxh9p!19sChIJNUF_qMwfai4RhXiI0NLdDIU?authuser=0&hl=en&rclk=1,Warung Ibu Cayuni,asdas,budi,2077827,52,69,"Jl. Warakas 1 Gg. 21 No.1, RT.1/RW.13",Jakarta Utara
813,https://www.google.com/maps/place/Warung+Jawa/data=!4m7!3m6!1s0x2e698ab83f3da20b:0xf5b1e40a7f90d35f!8m2!3d-6.1506111!4d106.9252824!16s%2Fg%2F11c20sqmwr!19sChIJC6I9P7iKaS4RX9OQfwrksfU?authuser=0&hl=en&rclk=1,Warung Jawa,asdas,budi,299957,66,119,"Jl. Tipar Cakung, RT.9/RW.6",Jakarta Utara
814,https://www.google.com/maps/place/Warung+Tanmin/data=!4m7!3m6!1s0x2e69f56ab6c79d0d:0xf21c5c5a5b66602a!8m2!3d-6.1527173!4d106.8881317!16s%2Fg%2F11t6_q1757!19sChIJDZ3Htmr1aS4RKmBmW1pcHPI?authuser=0&hl=en&rclk=1,Warung Tanmin,asdas,budi,4873348,67,29,"Jl. Inspeksi Kali Sunter No.9, RW.4",Jakarta Utara
815,https://www.google.com/maps/place/Warteg+Simpang+3/data=!4m7!3m6!1s0x2e6a1fb2258fa2f3:0xc384f7abdf42d44e!8m2!3d-6.1142919!4d106.8994246!16s%2Fg%2F11nwc4x6cl!19sChIJ86KPJbIfai4RTtRC36v3hMM?authuser=0&hl=en&rclk=1,Warteg Simpang 3,asdas,budi,9180744,71,142,"Jl. Cibanteng No.1, RT.1/RW.4",Jakarta Utara
816,https://www.google.com/maps/place/Warung+Hamad/data=!4m7!3m6!1s0x2e6a1df76e1433b5:0x698d1e84309861de!8m2!3d-6.1204321!4d106.8065819!16s%2Fg%2F11rsh0drg7!19sChIJtTMUbvcdai4R3mGYMIQejWk?authuser=0&hl=en&rclk=1,Warung Hamad,asdas,budi,4742540,85,110,"warung hamad, Jalan muara baru, gang kembang lestari Jl. Tembok Bolong No.213",Jakarta Utara
817,https://www.google.com/maps/place/Warnas+ibu+yati/data=!4m7!3m6!1s0x2e6a1f7cb574c401:0x8df0907b4247d15d!8m2!3d-6.1280905!4d106.9000363!16s%2Fg%2F11jg8bnb25!19sChIJAcR0tXwfai4RXdFHQnuQ8I0?authuser=0&hl=en&rclk=1,Warnas ibu yati,asdas,budi,2574008,97,39,"Jakarta Utara, Rt 06 Rw 03 no.67A, RT.5/RW.3",Jakarta Utara
818,https://www.google.com/maps/place/Warung+jajan+sunter/data=!4m7!3m6!1s0x2e69f533d79fbd07:0xfaf6f0f4c82db649!8m2!3d-6.1572667!4d106.8831355!16s%2Fg%2F11jlx6d7rr!19sChIJB72f1zP1aS4RSbYtyPTw9vo?authuser=0&hl=en&rclk=1,Warung jajan sunter,asdas,budi,289996,58,122,"Jl. Yos Sudarso No.78, RT.3/RW.11",Jakarta Utara
819,https://www.google.com/maps/place/Warung+Ayam+Penyet+Aa/data=!4m7!3m6!1s0x2e69f53c11bf92df:0x5af0aa604f965c3e!8m2!3d-6.1589932!4d106.8936209!16s%2Fg%2F11c70j3zm5!19sChIJ35K_ETz1aS4RPlyWT2Cq8Fo?authuser=0&hl=en&rclk=1,Warung Ayam Penyet Aa,asdas,budi,6395288,56,98,"RVRV+CC5 Bar, RT.15/RW.3",Jakarta Utara
